# theta1,theta2,theta1_dot,theta2_dot
-1.476647681556642056e-03,2.509770202636718750e+01,2.934156218543648720e-04,5.493164062500000000e-04
-1.183232059702277184e-03,2.509825134277343750e+01,1.744657056406140327e-04,1.529693603515625000e-03
-1.008766354061663151e-03,2.509978103637695312e+01,2.153078094124794006e-05,2.752304077148437500e-03
-9.872355731204152107e-04,2.510253334045410156e+01,-1.147813163697719574e-04,3.498077392578125000e-03
-1.102016889490187168e-03,2.510603141784667969e+01,6.525777280330657959e-05,3.084182739257812500e-03
-1.036759116686880589e-03,2.510911560058593750e+01,1.775706186890602112e-05,3.116607666015625000e-03
-1.019002054817974567e-03,2.511223220825195312e+01,-1.877290196716785431e-05,3.971099853515625000e-03
-1.037774956785142422e-03,2.511620330810546875e+01,5.223136395215988159e-05,3.440856933593750000e-03
-9.855435928329825401e-04,2.511964416503906250e+01,4.074000753462314606e-05,4.135131835937500000e-03
-9.448035852983593941e-04,2.512377929687500000e+01,-2.986326580867171288e-05,4.859924316406250000e-03
-9.746668511070311069e-04,2.512863922119140625e+01,5.029019666835665703e-05,4.390716552734375000e-03
-9.243766544386744499e-04,2.513302993774414062e+01,5.732750287279486656e-05,4.261016845703125000e-03
-8.670491515658795834e-04,2.513729095458984375e+01,6.103230407461524010e-05,4.917144775390625000e-03
-8.060168474912643433e-04,2.514220809936523438e+01,1.679625711403787136e-04,4.405975341796875000e-03
-6.380542763508856297e-04,2.514661407470703125e+01,3.138498868793249130e-06,5.737304687500000000e-03
-6.349157774820923805e-04,2.515235137939453125e+01,1.282994635403156281e-04,5.496978759765625000e-03
-5.066163139417767525e-04,2.515784835815429688e+01,2.259533212054520845e-04,5.086898803710937500e-03
-2.806629927363246679e-04,2.516293525695800781e+01,1.310699008172377944e-04,5.491256713867187500e-03
-1.495930919190868735e-04,2.516842651367187500e+01,7.470829586964100599e-05,6.134033203125000000e-03
-7.488479604944586754e-05,2.517456054687500000e+01,1.095110055757686496e-04,6.479263305664062500e-03
3.462620952632278204e-05,2.518103981018066406e+01,9.982121991924941540e-05,5.958557128906250000e-03
1.344474294455721974e-04,2.518699836730957031e+01,2.472976193530485034e-04,6.181716918945312500e-03
3.817450487986207008e-04,2.519318008422851562e+01,2.460661926306784153e-05,7.061004638671875000e-03
4.063516680616885424e-04,2.520024108886718750e+01,9.876224794425070286e-05,7.518768310546875000e-03
5.051139160059392452e-04,2.520775985717773438e+01,2.357224002480506897e-04,6.401062011718750000e-03
7.408363162539899349e-04,2.521416091918945312e+01,1.921186922118067741e-04,8.121490478515625000e-03
9.329550084657967091e-04,2.522228240966796875e+01,1.459724153392016888e-04,9.616851806640625000e-03
1.078927423804998398e-03,2.523189926147460938e+01,2.952431095764040947e-04,7.863998413085937500e-03
1.374170533381402493e-03,2.523976325988769531e+01,1.788387307897210121e-04,9.696960449218750000e-03
1.553009264171123505e-03,2.524946022033691406e+01,3.489756491035223007e-04,1.112174987792968750e-02
1.901984913274645805e-03,2.526058197021484375e+01,4.215408116579055786e-04,1.024246215820312500e-02
2.323525724932551384e-03,2.527082443237304688e+01,2.949056215584278107e-04,9.597778320312500000e-03
2.618431346490979195e-03,2.528042221069335938e+01,4.718878772109746933e-04,1.063919067382812500e-02
3.090319223701953888e-03,2.529106140136718750e+01,5.508197937160730362e-04,1.346588134765625000e-02
3.641139017418026924e-03,2.530452728271484375e+01,4.848607350140810013e-04,1.151657104492187500e-02
4.125999752432107925e-03,2.531604385375976562e+01,3.065722994506359100e-04,1.052474975585937500e-02
4.432572051882743835e-03,2.532656860351562500e+01,6.233407184481620789e-04,1.167488098144531250e-02
5.055912770330905914e-03,2.533824348449707031e+01,3.806645981967449188e-04,1.224708557128906250e-02
5.436577368527650833e-03,2.535049057006835938e+01,3.762142732739448547e-04,1.110267639160156250e-02
5.812791641801595688e-03,2.536159324645996094e+01,3.211628645658493042e-04,1.403236389160156250e-02
6.133954506367444992e-03,2.537562561035156250e+01,2.490920014679431915e-04,1.305007934570312500e-02
6.383046507835388184e-03,2.538867568969726562e+01,2.356977201998233795e-04,1.353263854980468750e-02
6.618744228035211563e-03,2.540220832824707031e+01,1.452756114304065704e-04,1.354217529296875000e-02
6.764019839465618134e-03,2.541575050354003906e+01,2.728761173784732819e-04,1.198387145996093750e-02
7.036895956844091415e-03,2.542773437500000000e+01,2.477075904607772827e-04,1.321601867675781250e-02
7.284603547304868698e-03,2.544095039367675781e+01,2.303784713149070740e-04,1.473426818847656250e-02
7.514982018619775772e-03,2.545568466186523438e+01,3.189002163708209991e-04,1.322364807128906250e-02
7.833882234990596771e-03,2.546890830993652344e+01,2.630297094583511353e-04,1.453590393066406250e-02
8.096911944448947906e-03,2.548344421386718750e+01,9.186193346977233887e-05,1.213073730468750000e-02
8.188773877918720245e-03,2.549557495117187500e+01,3.629671409726142883e-04,1.321029663085937500e-02
8.551741018891334534e-03,2.550878524780273438e+01,9.350758045911788940e-05,1.274871826171875000e-02
8.645248599350452423e-03,2.552153396606445312e+01,2.523092553019523621e-04,1.150131225585937500e-02
8.897557854652404785e-03,2.553303527832031250e+01,9.668525308370590210e-05,1.418495178222656250e-02
8.994243107736110687e-03,2.554722023010253906e+01,-2.278946340084075928e-05,1.442909240722656250e-02
8.971453644335269928e-03,2.556164932250976562e+01,1.850910484790802002e-05,1.154708862304687500e-02
8.989962749183177948e-03,2.557319641113281250e+01,-2.977903932332992554e-05,1.275253295898437500e-02
8.960183709859848022e-03,2.558594894409179688e+01,-8.860696107149124146e-05,1.131057739257812500e-02
8.871576748788356781e-03,2.559725952148437500e+01,8.125510066747665405e-05,1.256179809570312500e-02
8.952831849455833435e-03,2.560982131958007812e+01,-1.187520101666450500e-04,1.319122314453125000e-02
8.834079839289188385e-03,2.562301254272460938e+01,5.193706601858139038e-05,1.310348510742187500e-02
8.886016905307769775e-03,2.563611602783203125e+01,3.064237534999847412e-05,1.202392578125000000e-02
8.916659280657768250e-03,2.564813995361328125e+01,-4.735961556434631348e-05,1.085662841796875000e-02
8.869299665093421936e-03,2.565899658203125000e+01,1.450441777706146240e-05,1.178359985351562500e-02
8.883804082870483398e-03,2.567078018188476562e+01,3.850180655717849731e-05,1.071166992187500000e-02
8.922305889427661896e-03,2.568149185180664062e+01,4.762969911098480225e-05,1.356124877929687500e-02
8.969935588538646698e-03,2.569505310058593750e+01,-8.529145270586013794e-05,1.254653930664062500e-02
8.884644135832786560e-03,2.570759963989257812e+01,-7.712841033935546875e-05,1.231002807617187500e-02
8.807515725493431091e-03,2.571990966796875000e+01,1.173643395304679871e-04,1.159095764160156250e-02
8.924880065023899078e-03,2.573150062561035156e+01,-1.529427245259284973e-04,1.445960998535156250e-02
8.771937340497970581e-03,2.574596023559570312e+01,-1.524202525615692139e-05,1.275253295898437500e-02
8.756695315241813660e-03,2.575871276855468750e+01,-1.076851040124893188e-04,1.285362243652343750e-02
8.649010211229324341e-03,2.577156639099121094e+01,1.095244660973548889e-04,1.238059997558593750e-02
8.758534677326679230e-03,2.578394699096679688e+01,-7.743947207927703857e-05,1.096916198730468750e-02
8.681095205247402191e-03,2.579491615295410156e+01,2.312799915671348572e-04,1.429176330566406250e-02
8.912375196814537048e-03,2.580920791625976562e+01,-1.002242788672447205e-04,1.208877563476562500e-02
8.812150917947292328e-03,2.582129669189453125e+01,9.661540389060974121e-05,1.098632812500000000e-02
8.908766321837902069e-03,2.583228302001953125e+01,-5.822628736495971680e-06,1.198959350585937500e-02
8.902943693101406097e-03,2.584427261352539062e+01,1.510204747319221497e-04,1.045608520507812500e-02
9.053964167833328247e-03,2.585472869873046875e+01,2.937205135822296143e-05,1.279067993164062500e-02
9.083336219191551208e-03,2.586751937866210938e+01,1.647677272558212280e-04,1.123809814453125000e-02
9.248103946447372437e-03,2.587875747680664062e+01,1.797005534172058105e-04,1.126098632812500000e-02
9.427804499864578247e-03,2.589001846313476562e+01,2.465769648551940918e-05,1.133155822753906250e-02
9.452462196350097656e-03,2.590135002136230469e+01,6.065145134925842285e-05,1.241302490234375000e-02
9.513113647699356079e-03,2.591376304626464844e+01,-5.252845585346221924e-05,8.821487426757812500e-03
9.460585191845893860e-03,2.592258453369140625e+01,8.819252252578735352e-05,1.243591308593750000e-02
9.548777714371681213e-03,2.593502044677734375e+01,1.177601516246795654e-04,1.097106933593750000e-02
9.666537865996360779e-03,2.594599151611328125e+01,5.943048745393753052e-05,1.217269897460937500e-02
9.725968353450298309e-03,2.595816421508789062e+01,1.318249851465225220e-04,9.857177734375000000e-03
9.857793338596820831e-03,2.596802139282226562e+01,8.299667388200759888e-05,1.109695434570312500e-02
9.940790012478828430e-03,2.597911834716796875e+01,5.806796252727508545e-06,1.000976562500000000e-02
9.946596808731555939e-03,2.598912811279296875e+01,4.246365278959274292e-05,1.202392578125000000e-02
9.989060461521148682e-03,2.600115203857421875e+01,1.672254875302314758e-04,1.056671142578125000e-02
1.015628594905138016e-02,2.601171875000000000e+01,9.817443788051605225e-05,1.175689697265625000e-02
1.025446038693189621e-02,2.602347564697265625e+01,2.037305384874343872e-04,8.537292480468750000e-03
1.045819092541933060e-02,2.603201293945312500e+01,2.625742927193641663e-04,1.264572143554687500e-02
1.072076521813869476e-02,2.604465866088867188e+01,1.614810898900032043e-04,9.338378906250000000e-03
1.088224630802869797e-02,2.605399703979492188e+01,1.863138750195503235e-04,1.058006286621093750e-02
1.106856018304824829e-02,2.606457710266113281e+01,1.861872151494026184e-04,1.034736633300781250e-02
1.125474739819765091e-02,2.607492446899414062e+01,1.185638830065727234e-04,9.256362915039062500e-03
1.137331128120422363e-02,2.608418083190917969e+01,1.218197867274284363e-04,1.078033447265625000e-02
1.149513106793165207e-02,2.609496116638183594e+01,1.757061108946800232e-04,9.809494018554687500e-03
1.167083717882633209e-02,2.610477066040039062e+01,1.151002943515777588e-04,1.090431213378906250e-02
1.178593747317790985e-02,2.611567497253417969e+01,1.300321891903877258e-04,8.760452270507812500e-03
1.191596966236829758e-02,2.612443542480468750e+01,-1.518614590167999268e-05,8.735656738281250000e-03
1.190078351646661758e-02,2.613317108154296875e+01,6.843451410531997681e-05,1.050186157226562500e-02
1.196921803057193756e-02,2.614367294311523438e+01,1.950524747371673584e-04,9.567260742187500000e-03
1.216427050530910492e-02,2.615324020385742188e+01,5.938299000263214111e-05,9.616851806640625000e-03
1.222365349531173706e-02,2.616285705566406250e+01,1.231320202350616455e-04,9.666442871093750000e-03
1.234678551554679871e-02,2.617252349853515625e+01,1.689950004220008850e-04,9.790420532226562500e-03
1.251578051596879959e-02,2.618231391906738281e+01,2.030702307820320129e-04,1.057815551757812500e-02
1.271885074675083160e-02,2.619289207458496094e+01,-4.617497324943542480e-06,8.728027343750000000e-03
1.271423324942588806e-02,2.620162010192871094e+01,8.281320333480834961e-05,8.798599243164062500e-03
1.279704645276069641e-02,2.621041870117187500e+01,2.118349075317382812e-04,1.074028015136718750e-02
1.300888136029243469e-02,2.622115898132324219e+01,2.020774409174919128e-04,9.828567504882812500e-03
1.321095880120992661e-02,2.623098754882812500e+01,7.543712854385375977e-05,1.056480407714843750e-02
1.328639592975378036e-02,2.624155235290527344e+01,2.734344452619552612e-04,8.905410766601562500e-03
1.355983037501573563e-02,2.625045776367187500e+01,1.452844589948654175e-04,9.639739990234375000e-03
1.370511483401060104e-02,2.626009750366210938e+01,2.248538658022880554e-04,9.769439697265625000e-03
1.392996869981288910e-02,2.626986694335937500e+01,2.201478928327560425e-04,8.724212646484375000e-03
1.415011659264564514e-02,2.627859115600585938e+01,2.162428572773933411e-04,1.059341430664062500e-02
1.436635944992303848e-02,2.628918457031250000e+01,1.380145549774169922e-04,9.654998779296875000e-03
1.450437400490045547e-02,2.629883956909179688e+01,8.988380432128906250e-05,9.902954101562500000e-03
1.459425780922174454e-02,2.630874252319335938e+01,1.781042665243148804e-04,1.007461547851562500e-02
1.477236207574605942e-02,2.631881713867187500e+01,-9.869318455457687378e-05,9.811401367187500000e-03
1.467366889119148254e-02,2.632862854003906250e+01,1.608021557331085205e-04,9.971618652343750000e-03
1.483447104692459106e-02,2.633860015869140625e+01,1.483689993619918823e-05,9.777069091796875000e-03
1.484930794686079025e-02,2.634837722778320312e+01,1.342557370662689209e-04,9.735107421875000000e-03
1.498356368392705917e-02,2.635811233520507812e+01,-1.091174781322479248e-04,9.605407714843750000e-03
1.487444620579481125e-02,2.636771774291992188e+01,1.948513090610504150e-05,9.506225585937500000e-03
1.489393133670091629e-02,2.637722396850585938e+01,6.828457117080688477e-06,9.910583496093750000e-03
1.490075979381799698e-02,2.638713455200195312e+01,7.154885679483413696e-05,9.138107299804687500e-03
1.497230865061283112e-02,2.639627265930175781e+01,-1.170272007584571838e-04,1.030158996582031250e-02
1.485528144985437393e-02,2.640657424926757812e+01,9.211525321006774902e-05,1.141357421875000000e-02
1.494739670306444168e-02,2.641798782348632812e+01,-1.060236245393753052e-04,1.066970825195312500e-02
1.484137307852506638e-02,2.642865753173828125e+01,7.863622158765792847e-05,1.057815551757812500e-02
1.492000930011272430e-02,2.643923568725585938e+01,4.138890653848648071e-05,9.677886962890625000e-03
1.496139820665121078e-02,2.644891357421875000e+01,-9.798072278499603271e-05,1.083755493164062500e-02
1.486341748386621475e-02,2.645975112915039062e+01,-5.042180418968200684e-05,1.206588745117187500e-02
1.481299567967653275e-02,2.647181701660156250e+01,-9.829923510551452637e-05,1.103782653808593750e-02
1.471469644457101822e-02,2.648285484313964844e+01,-1.013847067952156067e-04,9.744644165039062500e-03
1.461331173777580261e-02,2.649259948730468750e+01,-9.062699973583221436e-06,1.211929321289062500e-02
1.460424903780221939e-02,2.650471878051757812e+01,-6.305985152721405029e-06,1.068496704101562500e-02
1.459794305264949799e-02,2.651540374755859375e+01,-8.257571607828140259e-05,1.152038574218750000e-02
1.451536733657121658e-02,2.652692413330078125e+01,1.972913742065429688e-05,9.372711181640625000e-03
1.453509647399187088e-02,2.653629684448242188e+01,-8.539017289876937866e-05,1.051712036132812500e-02
1.444970630109310150e-02,2.654681396484375000e+01,3.008451312780380249e-05,9.414672851562500000e-03
1.447979081422090530e-02,2.655622863769531250e+01,-1.299716532230377197e-04,1.146697998046875000e-02
1.434981916099786758e-02,2.656769561767578125e+01,-1.519452780485153198e-05,9.607315063476562500e-03
1.433462463319301605e-02,2.657730293273925781e+01,-3.234762698411941528e-05,1.188850402832031250e-02
1.430227700620889664e-02,2.658919143676757812e+01,3.067683428525924683e-05,1.075172424316406250e-02
1.433295384049415588e-02,2.659994316101074219e+01,-6.812810897827148438e-05,1.084327697753906250e-02
1.426482573151588440e-02,2.661078643798828125e+01,-9.238068014383316040e-05,1.101684570312500000e-02
1.417244505137205124e-02,2.662180328369140625e+01,-5.913339555263519287e-05,1.131057739257812500e-02
1.411331165581941605e-02,2.663311386108398438e+01,2.020038664340972900e-05,1.033973693847656250e-02
1.413351204246282578e-02,2.664345359802246094e+01,3.569014370441436768e-05,1.280212402343750000e-02
1.416920218616724014e-02,2.665625572204589844e+01,8.080620318651199341e-05,1.328849792480468750e-02
1.425000838935375214e-02,2.666954421997070312e+01,-1.676939427852630615e-04,1.099777221679687500e-02
1.408231444656848907e-02,2.668054199218750000e+01,1.369612291455268860e-04,1.236534118652343750e-02
1.421927567571401596e-02,2.669290733337402344e+01,3.093387931585311890e-05,1.230430603027343750e-02
1.425020955502986908e-02,2.670521163940429688e+01,-7.278285920619964600e-06,1.119804382324218750e-02
1.424293126910924911e-02,2.671640968322753906e+01,1.393323764204978943e-04,1.263999938964843750e-02
1.438226364552974701e-02,2.672904968261718750e+01,3.103259950876235962e-05,1.303100585937500000e-02
1.441329624503850937e-02,2.674208068847656250e+01,-6.105285137891769409e-05,1.339912414550781250e-02
1.435224339365959167e-02,2.675547981262207031e+01,6.492529064416885376e-05,1.337623596191406250e-02
1.441716868430376053e-02,2.676885604858398438e+01,3.328174352645874023e-05,1.358413696289062500e-02
1.445045042783021927e-02,2.678244018554687500e+01,-4.172325134277343750e-06,1.509475708007812500e-02
