theta_0,theta_1,gt_x,gt_y,frame0_00,frame0_01,frame0_02,frame0_10,frame0_11,frame0_12,frame0_20,frame0_21,frame0_22,frame1_00,frame1_01,frame1_02,frame1_10,frame1_11,frame1_12,frame1_20,frame1_21,frame1_22,frame2_00,frame2_01,frame2_02,frame2_10,frame2_11,frame2_12,frame2_20,frame2_21,frame2_22,frame3_00,frame3_01,frame3_02,frame3_10,frame3_11,frame3_12,frame3_20,frame3_21,frame3_22
-0.0028773248,25.0855808258,0.9494970729,-0.0215892664,0.9999958605,0.0028773208,0.0000000000,-0.0028773208,0.9999958605,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999958605,0.0028773208,0.5499977233,-0.0028773208,0.9999958605,-0.0015825265,0.0000000000,0.0000000000,1.0000000000,0.9987483741,0.0500168498,0.5499977233,-0.0500168498,0.9987483741,-0.0015825265,0.0000000000,0.0000000000,1.0000000000,0.9987483741,0.0500168498,0.9494970729,-0.0500168498,0.9987483741,-0.0215892664,0.0000000000,0.0000000000,1.0000000000
-0.0029240046,25.0854835510,0.9494941142,-0.0216724497,0.9999957251,0.0029240004,0.0000000000,-0.0029240004,0.9999957251,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999957251,0.0029240004,0.5499976488,-0.0029240004,0.9999957251,-0.0016082002,0.0000000000,0.0000000000,1.0000000000,0.9987411636,0.0501606237,0.5499976488,-0.0501606237,0.9987411636,-0.0016082002,0.0000000000,0.0000000000,1.0000000000,0.9987411636,0.0501606237,0.9494941142,-0.0501606237,0.9987411636,-0.0216724497,0.0000000000,0.0000000000,1.0000000000
-0.0029887455,25.0854530334,0.9494920959,-0.0217461123,0.9999955337,0.0029887410,0.0000000000,-0.0029887410,0.9999955337,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999955337,0.0029887410,0.5499975435,-0.0029887410,0.9999955337,-0.0016438076,0.0000000000,0.0000000000,1.0000000000,0.9987363808,0.0502557620,0.5499975435,-0.0502557620,0.9987363808,-0.0016438076,0.0000000000,0.0000000000,1.0000000000,0.9987363808,0.0502557620,0.9494920959,-0.0502557620,0.9987363808,-0.0217461123,0.0000000000,0.0000000000,1.0000000000
-0.0030003621,25.0854530334,0.9494918432,-0.0217571422,0.9999954989,0.0030003576,0.0000000000,-0.0030003576,0.9999954989,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999954989,0.0030003576,0.5499975244,-0.0030003576,0.9999954989,-0.0016501967,0.0000000000,0.0000000000,1.0000000000,0.9987357970,0.0502673639,0.5499975244,-0.0502673639,0.9987357970,-0.0016501967,0.0000000000,0.0000000000,1.0000000000,0.9987357970,0.0502673639,0.9494918432,-0.0502673639,0.9987357970,-0.0217571422,0.0000000000,0.0000000000,1.0000000000
-0.0029836935,25.0854206085,0.9494915538,-0.0217542691,0.9999955488,0.0029836891,0.0000000000,-0.0029836891,0.9999955488,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999955488,0.0029836891,0.5499975518,-0.0029836891,0.9999955488,-0.0016410290,0.0000000000,0.0000000000,1.0000000000,0.9987350048,0.0502831003,0.5499975518,-0.0502831003,0.9987350048,-0.0016410290,0.0000000000,0.0000000000,1.0000000000,0.9987350048,0.0502831003,0.9494915538,-0.0502831003,0.9987350048,-0.0217542691,0.0000000000,0.0000000000,1.0000000000
-0.0029453512,25.0854187012,0.9494923488,-0.0217186254,0.9999956625,0.0029453469,0.0000000000,-0.0029453469,0.9999956625,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999956625,0.0029453469,0.5499976144,-0.0029453469,0.9999956625,-0.0016199408,0.0000000000,0.0000000000,1.0000000000,0.9987368362,0.0502467114,0.5499976144,-0.0502467114,0.9987368362,-0.0016199408,0.0000000000,0.0000000000,1.0000000000,0.9987368362,0.0502467114,0.9494923488,-0.0502467114,0.9987368362,-0.0217186254,0.0000000000,0.0000000000,1.0000000000
-0.0029100231,25.0854053497,0.9494928473,-0.0216904154,0.9999957659,0.0029100190,0.0000000000,-0.0029100190,0.9999957659,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999957659,0.0029100190,0.5499976712,-0.0029100190,0.9999957659,-0.0016005104,0.0000000000,0.0000000000,1.0000000000,0.9987379402,0.0502247625,0.5499976712,-0.0502247625,0.9987379402,-0.0016005104,0.0000000000,0.0000000000,1.0000000000,0.9987379402,0.0502247625,0.9494928473,-0.0502247625,0.9987379402,-0.0216904154,0.0000000000,0.0000000000,1.0000000000
-0.0028833486,25.0854835510,0.9494949946,-0.0216338471,0.9999958432,0.0028833446,0.0000000000,-0.0028833446,0.9999958432,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999958432,0.0028833446,0.5499977137,-0.0028833446,0.9999958432,-0.0015858395,0.0000000000,0.0000000000,1.0000000000,0.9987432021,0.0501200188,0.5499977137,-0.0501200188,0.9987432021,-0.0015858395,0.0000000000,0.0000000000,1.0000000000,0.9987432021,0.0501200188,0.9494949946,-0.0501200188,0.9987432021,-0.0216338471,0.0000000000,0.0000000000,1.0000000000
-0.0028844136,25.0855903625,0.9494971107,-0.0215921872,0.9999958401,0.0028844096,0.0000000000,-0.0028844096,0.9999958401,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999958401,0.0028844096,0.5499977120,-0.0028844096,0.9999958401,-0.0015864253,0.0000000000,0.0000000000,1.0000000000,0.9987484965,0.0500144049,0.5499977120,-0.0500144049,0.9987484965,-0.0015864253,0.0000000000,0.0000000000,1.0000000000,0.9987484965,0.0500144049,0.9494971107,-0.0500144049,0.9987484965,-0.0215921872,0.0000000000,0.0000000000,1.0000000000
-0.0029581806,25.0854110718,0.9494919167,-0.0217338547,0.9999956246,0.0029581763,0.0000000000,-0.0029581763,0.9999956246,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999956246,0.0029581763,0.5499975935,-0.0029581763,0.9999956246,-0.0016269970,0.0000000000,0.0000000000,1.0000000000,0.9987358080,0.0502671444,0.5499975935,-0.0502671444,0.9987358080,-0.0016269970,0.0000000000,0.0000000000,1.0000000000,0.9987358080,0.0502671444,0.9494919167,-0.0502671444,0.9987358080,-0.0217338547,0.0000000000,0.0000000000,1.0000000000
-0.0029616454,25.0853919983,0.9494914578,-0.0217447642,0.9999956143,0.0029616410,0.0000000000,-0.0029616410,0.9999956143,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999956143,0.0029616410,0.5499975879,-0.0029616410,0.9999956143,-0.0016289026,0.0000000000,0.0000000000,1.0000000000,0.9987346748,0.0502896541,0.5499975879,-0.0502896541,0.9987346748,-0.0016289026,0.0000000000,0.0000000000,1.0000000000,0.9987346748,0.0502896541,0.9494914578,-0.0502896541,0.9987346748,-0.0217447642,0.0000000000,0.0000000000,1.0000000000
-0.0029693502,25.0854568481,0.9494925941,-0.0217261727,0.9999955915,0.0029693458,0.0000000000,-0.0029693458,0.9999955915,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999955915,0.0029693458,0.5499975753,-0.0029693458,0.9999955915,-0.0016331402,0.0000000000,0.0000000000,1.0000000000,0.9987375470,0.0502325813,0.5499975753,-0.0502325813,0.9987375470,-0.0016331402,0.0000000000,0.0000000000,1.0000000000,0.9987375470,0.0502325813,0.9494925941,-0.0502325813,0.9987375470,-0.0217261727,0.0000000000,0.0000000000,1.0000000000
-0.0029829515,25.0855522156,0.9494942134,-0.0217009882,0.9999955510,0.0029829470,0.0000000000,-0.0029829470,0.9999955510,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999955510,0.0029829470,0.5499975531,-0.0029829470,0.9999955510,-0.0016406209,0.0000000000,0.0000000000,1.0000000000,0.9987416510,0.0501509182,0.5499975531,-0.0501509182,0.9987416510,-0.0016406209,0.0000000000,0.0000000000,1.0000000000,0.9987416510,0.0501509182,0.9494942134,-0.0501509182,0.9987416510,-0.0217009882,0.0000000000,0.0000000000,1.0000000000
-0.0029824597,25.0855407715,0.9494939945,-0.0217050931,0.9999955525,0.0029824553,0.0000000000,-0.0029824553,0.9999955525,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999955525,0.0029824553,0.5499975539,-0.0029824553,0.9999955525,-0.0016403504,0.0000000000,0.0000000000,1.0000000000,0.9987411016,0.0501618568,0.5499975539,-0.0501618568,0.9987411016,-0.0016403504,0.0000000000,0.0000000000,1.0000000000,0.9987411016,0.0501618568,0.9494939945,-0.0501618568,0.9987411016,-0.0217050931,0.0000000000,0.0000000000,1.0000000000
-0.0029363614,25.0854969025,0.9494941143,-0.0216788485,0.9999956889,0.0029363571,0.0000000000,-0.0029363571,0.9999956889,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999956889,0.0029363571,0.5499976289,-0.0029363571,0.9999956889,-0.0016149964,0.0000000000,0.0000000000,1.0000000000,0.9987412135,0.0501596303,0.5499976289,-0.0501596303,0.9987412135,-0.0016149964,0.0000000000,0.0000000000,1.0000000000,0.9987412135,0.0501596303,0.9494941143,-0.0501596303,0.9987412135,-0.0216788485,0.0000000000,0.0000000000,1.0000000000
-0.0030555783,25.0853614807,0.9494887959,-0.0218461442,0.9999953317,0.0030555736,0.0000000000,-0.0030555736,0.9999953317,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999953317,0.0030555736,0.5499974324,-0.0030555736,0.9999953317,-0.0016805655,0.0000000000,0.0000000000,1.0000000000,0.9987284085,0.0504139468,0.5499974324,-0.0504139468,0.9987284085,-0.0016805655,0.0000000000,0.0000000000,1.0000000000,0.9987284085,0.0504139468,0.9494887959,-0.0504139468,0.9987284085,-0.0218461442,0.0000000000,0.0000000000,1.0000000000
-0.0029903329,25.0853881836,0.9494907568,-0.0217735267,0.9999955290,0.0029903284,0.0000000000,-0.0029903284,0.9999955290,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999955290,0.0029903284,0.5499975409,-0.0029903284,0.9999955290,-0.0016446806,0.0000000000,0.0000000000,1.0000000000,0.9987330398,0.0503221152,0.5499975409,-0.0503221152,0.9987330398,-0.0016446806,0.0000000000,0.0000000000,1.0000000000,0.9987330398,0.0503221152,0.9494907568,-0.0503221152,0.9987330398,-0.0217735267,0.0000000000,0.0000000000,1.0000000000
-0.0029979213,25.0854568481,0.9494919730,-0.0217533008,0.9999955062,0.0029979168,0.0000000000,-0.0029979168,0.9999955062,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999955062,0.0029979168,0.5499975284,-0.0029979168,0.9999955062,-0.0016488543,0.0000000000,0.0000000000,1.0000000000,0.9987361114,0.0502611164,0.5499975284,-0.0502611164,0.9987361114,-0.0016488543,0.0000000000,0.0000000000,1.0000000000,0.9987361114,0.0502611164,0.9494919730,-0.0502611164,0.9987361114,-0.0217533008,0.0000000000,0.0000000000,1.0000000000
-0.0030032722,25.0854473114,0.9494916648,-0.0217621913,0.9999954902,0.0030032677,0.0000000000,-0.0030032677,0.9999954902,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999954902,0.0030032677,0.5499975196,-0.0030032677,0.9999954902,-0.0016517972,0.0000000000,0.0000000000,1.0000000000,0.9987353630,0.0502759852,0.5499975196,-0.0502759852,0.9987353630,-0.0016517972,0.0000000000,0.0000000000,1.0000000000,0.9987353630,0.0502759852,0.9494916648,-0.0502759852,0.9987353630,-0.0217621913,0.0000000000,0.0000000000,1.0000000000
-0.0028742580,25.0854225159,0.9494939670,-0.0216495989,0.9999958693,0.0028742540,0.0000000000,-0.0028742540,0.9999958693,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999958693,0.0028742540,0.5499977281,-0.0028742540,0.9999958693,-0.0015808397,0.0000000000,0.0000000000,1.0000000000,0.9987405973,0.0501718980,0.5499977281,-0.0501718980,0.9987405973,-0.0015808397,0.0000000000,0.0000000000,1.0000000000,0.9987405973,0.0501718980,0.9494939670,-0.0501718980,0.9987405973,-0.0216495989,0.0000000000,0.0000000000,1.0000000000
-0.0029538516,25.0854492188,0.9494927775,-0.0217145048,0.9999956374,0.0029538473,0.0000000000,-0.0029538473,0.9999956374,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999956374,0.0029538473,0.5499976006,-0.0029538473,0.9999956374,-0.0016246160,0.0000000000,0.0000000000,1.0000000000,0.9987379423,0.0502247221,0.5499976006,-0.0502247221,0.9987379423,-0.0016246160,0.0000000000,0.0000000000,1.0000000000,0.9987379423,0.0502247221,0.9494927775,-0.0502247221,0.9987379423,-0.0217145048,0.0000000000,0.0000000000,1.0000000000
-0.0030700888,25.0855350494,0.9494919739,-0.0217905823,0.9999952873,0.0030700840,0.0000000000,-0.0030700840,0.9999952873,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999952873,0.0030700840,0.5499974080,-0.0030700840,0.9999952873,-0.0016885462,0.0000000000,0.0000000000,1.0000000000,0.9987364146,0.0502550902,0.5499974080,-0.0502550902,0.9987364146,-0.0016885462,0.0000000000,0.0000000000,1.0000000000,0.9987364146,0.0502550902,0.9494919739,-0.0502550902,0.9987364146,-0.0217905823,0.0000000000,0.0000000000,1.0000000000
-0.0029272302,25.0854759216,0.9494938912,-0.0216785603,0.9999957157,0.0029272260,0.0000000000,-0.0029272260,0.9999957157,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999957157,0.0029272260,0.5499976436,-0.0029272260,0.9999957157,-0.0016099743,0.0000000000,0.0000000000,1.0000000000,0.9987406190,0.0501714650,0.5499976436,-0.0501714650,0.9987406190,-0.0016099743,0.0000000000,0.0000000000,1.0000000000,0.9987406190,0.0501714650,0.9494938912,-0.0501714650,0.9987406190,-0.0216785603,0.0000000000,0.0000000000,1.0000000000
-0.0029523224,25.0855369568,0.9494945717,-0.0216780018,0.9999956419,0.0029523181,0.0000000000,-0.0029523181,0.9999956419,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999956419,0.0029523181,0.5499976030,-0.0029523181,0.9999956419,-0.0016237749,0.0000000000,0.0000000000,1.0000000000,0.9987424217,0.0501355673,0.5499976030,-0.0501355673,0.9987424217,-0.0016237749,0.0000000000,0.0000000000,1.0000000000,0.9987424217,0.0501355673,0.9494945717,-0.0501355673,0.9987424217,-0.0216780018,0.0000000000,0.0000000000,1.0000000000
-0.0029638840,25.0854187012,0.9494919462,-0.0217362222,0.9999956077,0.0029638797,0.0000000000,-0.0029638797,0.9999956077,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999956077,0.0029638797,0.5499975842,-0.0029638797,0.9999956077,-0.0016301338,0.0000000000,0.0000000000,1.0000000000,0.9987359048,0.0502652209,0.5499975842,-0.0502652209,0.9987359048,-0.0016301338,0.0000000000,0.0000000000,1.0000000000,0.9987359048,0.0502652209,0.9494919462,-0.0502652209,0.9987359048,-0.0217362222,0.0000000000,0.0000000000,1.0000000000
-0.0030285229,25.0854759216,0.9494916905,-0.0217747370,0.9999954140,0.0030285183,0.0000000000,-0.0030285183,0.9999954140,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999954140,0.0030285183,0.5499974777,-0.0030285183,0.9999954140,-0.0016656851,0.0000000000,0.0000000000,1.0000000000,0.9987355319,0.0502726299,0.5499974777,-0.0502726299,0.9987355319,-0.0016656851,0.0000000000,0.0000000000,1.0000000000,0.9987355319,0.0502726299,0.9494916905,-0.0502726299,0.9987355319,-0.0217747370,0.0000000000,0.0000000000,1.0000000000
-0.0029781885,25.0855293274,0.9494938576,-0.0217056095,0.9999955652,0.0029781840,0.0000000000,-0.0029781840,0.9999955652,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999955652,0.0029781840,0.5499975609,-0.0029781840,0.9999955652,-0.0016380012,0.0000000000,0.0000000000,1.0000000000,0.9987407418,0.0501690206,0.5499975609,-0.0501690206,0.9987407418,-0.0016380012,0.0000000000,0.0000000000,1.0000000000,0.9987407418,0.0501690206,0.9494938576,-0.0501690206,0.9987407418,-0.0217056095,0.0000000000,0.0000000000,1.0000000000
-0.0029556290,25.0854072571,0.9494918955,-0.0217329560,0.9999956321,0.0029556247,0.0000000000,-0.0029556247,0.9999956321,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999956321,0.0029556247,0.5499975977,-0.0029556247,0.9999956321,-0.0016255936,0.0000000000,0.0000000000,1.0000000000,0.9987357445,0.0502684059,0.5499975977,-0.0502684059,0.9987357445,-0.0016255936,0.0000000000,0.0000000000,1.0000000000,0.9987357445,0.0502684059,0.9494918955,-0.0502684059,0.9987357445,-0.0217329560,0.0000000000,0.0000000000,1.0000000000
-0.0029762650,25.0855064392,0.9494934399,-0.0217129269,0.9999955709,0.0029762606,0.0000000000,-0.0029762606,0.9999955709,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999955709,0.0029762606,0.5499975640,-0.0029762606,0.9999955709,-0.0016369434,0.0000000000,0.0000000000,1.0000000000,0.9987396898,0.0501899589,0.5499975640,-0.0501899589,0.9987396898,-0.0016369434,0.0000000000,0.0000000000,1.0000000000,0.9987396898,0.0501899589,0.9494934399,-0.0501899589,0.9987396898,-0.0217129269,0.0000000000,0.0000000000,1.0000000000
-0.0029928633,25.0855407715,0.9494937687,-0.0217149713,0.9999955214,0.0029928588,0.0000000000,-0.0029928588,0.9999955214,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999955214,0.0029928588,0.5499975368,-0.0029928588,0.9999955214,-0.0016460724,0.0000000000,0.0000000000,1.0000000000,0.9987405797,0.0501722473,0.5499975368,-0.0501722473,0.9987405797,-0.0016460724,0.0000000000,0.0000000000,1.0000000000,0.9987405797,0.0501722473,0.9494937687,-0.0501722473,0.9987405797,-0.0217149713,0.0000000000,0.0000000000,1.0000000000
-0.0028981820,25.0855331421,0.9494956676,-0.0216281198,0.9999958003,0.0028981780,0.0000000000,-0.0028981780,0.9999958003,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999958003,0.0028981780,0.5499976902,-0.0028981780,0.9999958003,-0.0015939979,0.0000000000,0.0000000000,1.0000000000,0.9987449435,0.0500853048,0.5499976902,-0.0500853048,0.9987449435,-0.0015939979,0.0000000000,0.0000000000,1.0000000000,0.9987449435,0.0500853048,0.9494956676,-0.0500853048,0.9987449435,-0.0216281198,0.0000000000,0.0000000000,1.0000000000
-0.0028988365,25.0855178833,0.9494953477,-0.0216348371,0.9999957984,0.0028988324,0.0000000000,-0.0028988324,0.9999957984,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999957984,0.0028988324,0.5499976891,-0.0028988324,0.9999957984,-0.0015943578,0.0000000000,0.0000000000,1.0000000000,0.9987441464,0.0501011981,0.5499976891,-0.0501011981,0.9987441464,-0.0015943578,0.0000000000,0.0000000000,1.0000000000,0.9987441464,0.0501011981,0.9494953477,-0.0501011981,0.9987441464,-0.0216348371,0.0000000000,0.0000000000,1.0000000000
-0.0030110681,25.0855064392,0.9494926837,-0.0217459722,0.9999954667,0.0030110635,0.0000000000,-0.0030110635,0.9999954667,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999954667,0.0030110635,0.5499975067,-0.0030110635,0.9999954667,-0.0016560850,0.0000000000,0.0000000000,1.0000000000,0.9987379425,0.0502247181,0.5499975067,-0.0502247181,0.9987379425,-0.0016560850,0.0000000000,0.0000000000,1.0000000000,0.9987379425,0.0502247181,0.9494926837,-0.0502247181,0.9987379425,-0.0217459722,0.0000000000,0.0000000000,1.0000000000
-0.0029708762,25.0854701996,0.9494928292,-0.0217222878,0.9999955870,0.0029708718,0.0000000000,-0.0029708718,0.9999955870,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999955870,0.0029708718,0.5499975728,-0.0029708718,0.9999955870,-0.0016339795,0.0000000000,0.0000000000,1.0000000000,0.9987381409,0.0502207708,0.5499975728,-0.0502207708,0.9987381409,-0.0016339795,0.0000000000,0.0000000000,1.0000000000,0.9987381409,0.0502207708,0.9494928292,-0.0502207708,0.9987381409,-0.0217222878,0.0000000000,0.0000000000,1.0000000000
-0.0030469168,25.0854301453,0.9494903685,-0.0218104892,0.9999953582,0.0030469121,0.0000000000,-0.0030469121,0.9999953582,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999953582,0.0030469121,0.5499974470,-0.0030469121,0.9999953582,-0.0016758016,0.0000000000,0.0000000000,1.0000000000,0.9987323038,0.0503367189,0.5499974470,-0.0503367189,0.9987323038,-0.0016758016,0.0000000000,0.0000000000,1.0000000000,0.9987323038,0.0503367189,0.9494903685,-0.0503367189,0.9987323038,-0.0218104892,0.0000000000,0.0000000000,1.0000000000
-0.0029250944,25.0854148865,0.9494927119,-0.0217009157,0.9999957219,0.0029250903,0.0000000000,-0.0029250903,0.9999957219,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999957219,0.0029250903,0.5499976471,-0.0029250903,0.9999957219,-0.0016087997,0.0000000000,0.0000000000,1.0000000000,0.9987376622,0.0502302902,0.5499976471,-0.0502302902,0.9987376622,-0.0016087997,0.0000000000,0.0000000000,1.0000000000,0.9987376622,0.0502302902,0.9494927119,-0.0502302902,0.9987376622,-0.0217009157,0.0000000000,0.0000000000,1.0000000000
-0.0028158631,25.0854415894,0.9494956119,-0.0215865335,0.9999960355,0.0028158594,0.0000000000,-0.0028158594,0.9999960355,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999960355,0.0028158594,0.5499978195,-0.0028158594,0.9999960355,-0.0015487227,0.0000000000,0.0000000000,1.0000000000,0.9987444810,0.0500945271,0.5499978195,-0.0500945271,0.9987444810,-0.0015487227,0.0000000000,0.0000000000,1.0000000000,0.9987444810,0.0500945271,0.9494956119,-0.0500945271,0.9987444810,-0.0215865335,0.0000000000,0.0000000000,1.0000000000
-0.0029792071,25.0855178833,0.9494936058,-0.0217111485,0.9999955622,0.0029792027,0.0000000000,-0.0029792027,0.9999955622,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999955622,0.0029792027,0.5499975592,-0.0029792027,0.9999955622,-0.0016385615,0.0000000000,0.0000000000,1.0000000000,0.9987401165,0.0501814676,0.5499975592,-0.0501814676,0.9987401165,-0.0016385615,0.0000000000,0.0000000000,1.0000000000,0.9987401165,0.0501814676,0.9494936058,-0.0501814676,0.9987401165,-0.0217111485,0.0000000000,0.0000000000,1.0000000000
-0.0029623983,25.0854606628,0.9494928218,-0.0217180481,0.9999956121,0.0029623940,0.0000000000,-0.0029623940,0.9999956121,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999956121,0.0029623940,0.5499975867,-0.0029623940,0.9999956121,-0.0016293167,0.0000000000,0.0000000000,1.0000000000,0.9987380878,0.0502218284,0.5499975867,-0.0502218284,0.9987380878,-0.0016293167,0.0000000000,0.0000000000,1.0000000000,0.9987380878,0.0502218284,0.9494928218,-0.0502218284,0.9987380878,-0.0217180481,0.0000000000,0.0000000000,1.0000000000
-0.0030393430,25.0854949951,0.9494918384,-0.0217773909,0.9999953812,0.0030393384,0.0000000000,-0.0030393384,0.9999953812,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999953812,0.0030393384,0.5499974597,-0.0030393384,0.9999953812,-0.0016716361,0.0000000000,0.0000000000,1.0000000000,0.9987359468,0.0502643870,0.5499974597,-0.0502643870,0.9987359468,-0.0016716361,0.0000000000,0.0000000000,1.0000000000,0.9987359468,0.0502643870,0.9494918384,-0.0502643870,0.9987359468,-0.0217773909,0.0000000000,0.0000000000,1.0000000000
-0.0029597888,25.0854911804,0.9494934913,-0.0217033787,0.9999956198,0.0029597845,0.0000000000,-0.0029597845,0.9999956198,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999956198,0.0029597845,0.5499975909,-0.0029597845,0.9999956198,-0.0016278815,0.0000000000,0.0000000000,1.0000000000,0.9987397509,0.0501887430,0.5499975909,-0.0501887430,0.9987397509,-0.0016278815,0.0000000000,0.0000000000,1.0000000000,0.9987397509,0.0501887430,0.9494934913,-0.0501887430,0.9987397509,-0.0217033787,0.0000000000,0.0000000000,1.0000000000
-0.0029437710,25.0854187012,0.9494923832,-0.0217171250,0.9999956671,0.0029437667,0.0000000000,-0.0029437667,0.9999956671,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999956671,0.0029437667,0.5499976169,-0.0029437667,0.9999956671,-0.0016190717,0.0000000000,0.0000000000,1.0000000000,0.9987369156,0.0502451332,0.5499976169,-0.0502451332,0.9987369156,-0.0016190717,0.0000000000,0.0000000000,1.0000000000,0.9987369156,0.0502451332,0.9494923832,-0.0502451332,0.9987369156,-0.0217171250,0.0000000000,0.0000000000,1.0000000000
-0.0029245364,25.0854682922,0.9494937965,-0.0216790504,0.9999957235,0.0029245322,0.0000000000,-0.0029245322,0.9999957235,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999957235,0.0029245322,0.5499976480,-0.0029245322,0.9999957235,-0.0016084927,0.0000000000,0.0000000000,1.0000000000,0.9987403714,0.0501763943,0.5499976480,-0.0501763943,0.9987403714,-0.0016084927,0.0000000000,0.0000000000,1.0000000000,0.9987403714,0.0501763943,0.9494937965,-0.0501763943,0.9987403714,-0.0216790504,0.0000000000,0.0000000000,1.0000000000
-0.0030109619,25.0855121613,0.9494928009,-0.0217435855,0.9999954671,0.0030109574,0.0000000000,-0.0030109574,0.9999954671,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999954671,0.0030109574,0.5499975069,-0.0030109574,0.9999954671,-0.0016560266,0.0000000000,0.0000000000,1.0000000000,0.9987382352,0.0502188972,0.5499975069,-0.0502188972,0.9987382352,-0.0016560266,0.0000000000,0.0000000000,1.0000000000,0.9987382352,0.0502188972,0.9494928009,-0.0502188972,0.9987382352,-0.0217435855,0.0000000000,0.0000000000,1.0000000000
-0.0029487845,25.0854091644,0.9494920826,-0.0217256952,0.9999956523,0.0029487802,0.0000000000,-0.0029487802,0.9999956523,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999956523,0.0029487802,0.5499976088,-0.0029487802,0.9999956523,-0.0016218291,0.0000000000,0.0000000000,1.0000000000,0.9987361844,0.0502596651,0.5499976088,-0.0502596651,0.9987361844,-0.0016218291,0.0000000000,0.0000000000,1.0000000000,0.9987361844,0.0502596651,0.9494920826,-0.0502596651,0.9987361844,-0.0217256952,0.0000000000,0.0000000000,1.0000000000
-0.0030421386,25.0854911804,0.9494917008,-0.0217815692,0.9999953727,0.0030421340,0.0000000000,-0.0030421340,0.9999953727,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999953727,0.0030421340,0.5499974550,-0.0030421340,0.9999953727,-0.0016731737,0.0000000000,0.0000000000,1.0000000000,0.9987356145,0.0502709889,0.5499974550,-0.0502709889,0.9987356145,-0.0016731737,0.0000000000,0.0000000000,1.0000000000,0.9987356145,0.0502709889,0.9494917008,-0.0502709889,0.9987356145,-0.0217815692,0.0000000000,0.0000000000,1.0000000000
-0.0029981567,25.0855064392,0.9494929644,-0.0217337129,0.9999955055,0.0029981522,0.0000000000,-0.0029981522,0.9999955055,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9999955055,0.0029981522,0.5499975280,-0.0029981522,0.9999955055,-0.0016489837,0.0000000000,0.0000000000,1.0000000000,0.9987385908,0.0502118230,0.5499975280,-0.0502118230,0.9987385908,-0.0016489837,0.0000000000,0.0000000000,1.0000000000,0.9987385908,0.0502118230,0.9494929644,-0.0502118230,0.9987385908,-0.0217337129,0.0000000000,0.0000000000,1.0000000000
